어장명,정점,정점2,위도,경도,어장종류,일시,년도,월,일,기상,수심(m),수온(표),수온(차이),염분(표),Ph(표),DO(표),COD(표),NH4-N(표),NO3-N(표),NO2-N(표),DIN(표),TN(표),DIP(표),TP(표),SIO2-SI(표),CHL-A(표),SS(표),투명도
인천,2,3,37.47,126.59,연안,2021-02-28,2021,2,28,맑음,9,2.05,0,29.9,7.73,12.44,1.51,0.159,0.338,0.008,0.0408827191242017,0.541437388710383,0.036,0.081,0.564,3,156.2,0.3
인천,2,3,37.47,126.59,연안,2020-12-28,2020,12,28,맑음,11,5.44,0.01,30.05,7.73,10.77,0.85,0.12,0.304,0.015,0.0437561660329811,0.511475290713324,0.041,0.064,0.573,1.5,17.2,1.1
인천,2,3,37.47,126.59,연안,2020-10-08,2020,10,8,맑음,10,20.77,0.02,27.2,10.07,7.39,1.65,0.119,0.163,0.017,0.0546563311503269,0.592495951224769,0.033,0.052,0.268,5.27,11.2,1.9
인천,2,3,37.47,126.59,연안,2020-08-05,2020,8,5,흐림,15,23.45,0.23,16.93,9.46,6.26,2.87,0.283,0.816,0.041,0.0407431883481331,0.578803069199114,0.054,0.111,1.702,1.11,52.5,0.1
인천,2,3,37.47,126.59,연안,2020-06-09,2020,6,9,맑음,10,19.91,0.05,30.06,9.3,7.55,1.63,0.093,0.216,0.009,0.0564318947331049,0.693196449295388,0.023,0.065,0.161,6.37,125.67,0.6
인천,2,3,37.47,126.59,연안,2020-04-06,2020,4,6,맑음,10,9.89,0.07,30.5,7.17,10.03,1.86,0.024,0.235,0.008,0.0593277143524028,0.552833220230086,0.009,0.035,0.03,15.98,103.2,0.6
인천,2,3,37.47,126.59,연안,2020-02-04,2020,2,4,맑음,9,5.31,0.14,30.43,8.49,10.35,1.54,0.058,0.194,0.005,0.0492276092595421,0.627589292034799,0.024,0.044,0.297,2.77,43.6,2
인천,2,3,37.47,126.59,연안,2020-02-04,2020,2,4,맑음,9,5.31,0.14,30.43,9.11,10.35,1.54,0.058,0.194,0.005,0.0456763002905063,0.691134323112395,0.024,0.044,0.297,2.77,43.6,2
인천,2,3,37.47,126.59,연안,2019-12-09,2019,12,9,흐림,9,8.43,0.01,30.14,9.59,9.22,1.27,0.141,0.268,0.012,0.0485189108294435,0.56430246748797,0.039,0.047,0.392,1.61,11.2,1.4
인천,2,3,37.47,126.59,연안,2019-10-09,2019,10,9,맑음,11,22.07,0.02,28.93,9.72,7.15,1.93,0.073,0.297,0.084,0.0433167343889363,0.578609150334948,0.046,0.07,0.489,3.15,12.6,1.8
인천,2,3,37.47,126.59,연안,2019-08-01,2019,8,1,흐림,11,25.79,0.08,29.09,7.63,6.16,1.33,0.314,0.287,0.038,0.0580906528769992,0.623554227237614,0.065,0.086,0.975,1.05,15.8,1
인천,2,3,37.47,126.59,연안,2019-06-11,2019,6,11,맑음,9,18.91,0.08,30.57,9.65,7.55,1.93,0.13,0.109,0.008,0.057829507344868,0.578217281475752,0.023,0.044,0.226,1.93,11.8,2.1
인천,2,3,37.47,126.59,연안,2019-04-09,2019,4,9,흐림,8,9.2,0,30,8.99,10.75,2.4,0.133,0.236,0.031,0.052939467492979,0.501920583596523,0.004,0.05,0.017,15.92,31.8,1
인천,2,3,37.47,126.59,연안,2019-02-11,2019,2,11,맑음,13,2.12,0.01,30.31,6.55,11.45,1.94,0.117,0.239,0.006,0.0497993012215011,0.603496450424796,0.025,0.111,0.297,3.57,94,0.5
인천,2,3,37.47,126.59,연안,2018-12-10,2018,12,10,맑음,10,7.44,0.19,29.28,6.93,9.82,1.79,0.134,0.469,0.015,0.0581321284989826,0.680743896342379,0.047,0.074,0.603,1.36,60.2,0.8
인천,2,3,37.47,126.59,연안,2018-10-04,2018,10,4,맑음,12,21.17,0.05,29.08,8.44,9.26,2.24,0.047,0.231,0.031,0.051542177379597,0.53910544027391,0.029,0.056,0.083,8.73,18.8,4
인천,2,3,37.47,126.59,연안,2018-08-01,2018,8,1,맑음,11,27.05,0.41,28.48,9.09,7.65,2.39,0.15,0.145,0.01,0.048515576927457,0.585921904542909,0.034,0.041,0.235,2.08,16.6,2.3
인천,2,3,37.47,126.59,연안,2018-06-05,2018,6,5,맑음,12,17.59,0.34,29.25,7.17,7.94,2.84,0.091,0.343,0.013,0.0481633019377477,0.681281247710267,0.019,0.049,0.251,3.25,11.8,1.6
인천,2,3,37.47,126.59,연안,2018-04-04,2018,4,4,흐림,12,8.51,0.03,30.25,9.39,11.23,2.59,0.265,0.194,0.015,0.0562515535135753,0.688994432824647,0.009,0.06,0.04,7.78,46,0.4
인천,2,3,37.47,126.59,연안,2018-02-01,2018,2,1,맑음,6,-0.25,0.04,30.13,6.34,11.76,1.85,0.303,0.389,0.012,0.0404759412189014,0.621552346395577,0.031,0.067,0.543,0.55,59.4,0.5
인천,2,3,37.47,126.59,연안,2017-10-12,2017,10,12,흐림,9,20.72,0.02,29.26,7.06,7.53,1.36,0.179,0.171,0.013,0.0595235021575354,0.666672274670746,0.05,0.074,0.388,1.34,64,1
인천,2,3,37.47,126.59,연안,2017-08-03,2017,8,3,맑음,13,26.19,1.11,26.63,9.94,6.91,2.07,0.222,0.451,0.023,0.0419489795458503,0.626262232729736,0.052,0.07,0.972,2.56,35.8,1.7
인천,2,3,37.47,126.59,연안,2017-06-10,2017,6,10,맑음,10,19.77,0.02,30.98,7.95,7.7,1.15,0.165,0.195,0.008,0.0532252430613153,0.510316653896347,0.034,0.04,0.383,3.78,14,1.2
인천,2,3,37.47,126.59,연안,2017-04-04,2017,4,4,맑음,10,9.11,0.13,30.92,6.62,12.35,1.41,0.055,0.255,0.014,0.0470430565881543,0.672627194669966,0.007,0.042,0.012,13.95,25,1
인천,2,3,37.47,126.59,연안,2017-02-16,2017,2,16,흐림,12,2.18,0,31.11,8.42,11.35,2,0.176,0.372,0.008,0.0519545739400201,0.633351696882321,0.037,0.068,0.593,2.62,62,0.5
인천,2,3,37.47,126.59,연안,2016-12-10,2016,12,10,맑음,10,8.52,0.01,31.25,8.8,9.96,1.6,0.171,0.357,0.008,0.0460457415203564,0.569506671606176,0.047,0.078,0.609,0.3,33.6,1
인천,2,3,37.47,126.59,연안,2016-10-05,2016,10,5,맑음,9,23.31,0.07,30.52,6.84,7.25,2.02,0.128,0.217,0.072,0.051403275129851,0.569564995136824,0.054,0.09,0.578,1.08,39.8,1
인천,2,3,37.47,126.59,연안,2016-08-02,2016,8,2,맑음,13,25.84,0.18,29,8.72,7.21,1.58,0.187,0.297,0.015,0.0407833231636323,0.631971442277334,0.043,0.06,0.534,0.9,53.8,0.8
인천,2,3,37.47,126.59,연안,2016-06-07,2016,6,7,맑음,10,20.07,0.33,29.58,9.93,8.51,1.93,0.105,0.23,0.009,0.0457503024511971,0.669211400008951,0.018,0.042,0.14,1.5,31.2,1.5
인천,2,3,37.47,126.59,연안,2016-04-04,2016,4,4,맑음,16,8.89,0.3,30.94,7.99,12.26,2.16,0.028,0.232,0.016,0.0447344042244367,0.672469643885282,0.004,0.036,0.016,8.6,15.2,0.9
인천,2,3,37.47,126.59,연안,2016-02-17,2016,2,17,맑음,13,2.78,0.1,31.25,6.81,11.59,2.14,0.163,0.365,0.011,0.0580122120608576,0.568992710749432,0.04,0.068,0.649,0.21,50.4,0.4
인천,2,3,37.47,126.59,연안,2015-12-08,2015,12,8,맑음,12,9.35,0.09,29.02,8.41,9.58,1.41,0.169,0.336,0.015,0.0541144967847504,0.639080125849553,0.051,0.053,0.65,0.23,39,0.4
인천,2,3,37.47,126.59,연안,2015-10-05,2015,10,5,맑음,8.4,21.67,0.12,30.53,7.65,7.49,2.14,0.168,0.219,0.019,0.0486617709719576,0.543744632944059,0.051,0.07,0.439,1.19,26.4,0.8
인천,2,3,37.47,126.59,연안,2015-08-05,2015,8,5,흐림,7,26.16,0.12,28.1,6.84,7.23,2.81,0.215,0.434,0.038,0.0528084218804725,0.552250027699518,0.064,0.091,0.783,0.64,126,0.3
인천,2,3,37.47,126.59,연안,2015-06-02,2015,6,2,맑음,14,18.86,0.14,31,8.13,8.76,2.16,0.1,0.234,0.012,0.0537146261450835,0.624148689336851,0.015,0.042,0.099,3.2,27,1
인천,2,3,37.47,126.59,연안,2015-04-02,2015,4,2,흐림,11,8.28,0.09,31.08,8.23,12.15,2.62,0.054,0.252,0.021,0.0476179477223195,0.506067629268251,0.006,0.047,0.007,12.96,33.8,0.7
인천,2,3,37.47,126.59,연안,2015-02-02,2015,2,2,맑음,15,2.63,0,31.37,6.29,11.49,1.91,0.174,0.167,0.007,0.0594152404577471,0.606157514245237,0.036,0.05,0.448,0.21,39.6,0.3
인천,2,3,37.47,126.59,연안,2014-12-06,2014,12,6,맑음,13,8.54,0.02,31,8.86,9.33,1.77,0.121,0.158,0.018,0.0522655105753802,0.601514891218254,0.023,0.07,0.304,0.86,52.4,0.6
인천,2,3,37.47,126.59,연안,2014-10-10,2014,10,10,개임,14,21.19,0.01,30.42,9.01,8.06,2.23,0.083,0.255,0.08,0.0442612789175473,0.52776762681874,0.043,0.067,0.301,4.43,51.8,0.5
인천,2,3,37.47,126.59,연안,2014-08-02,2014,8,2,맑음,15.5,26.17,0.12,29.21,8.67,6.68,1.67,0.202,0.139,0.025,0.0449909970513545,0.607060075851548,0.046,0.057,0.614,0.87,68,0.6
인천,2,3,37.47,126.59,연안,2014-06-09,2014,6,9,맑음,14,19.8,0.23,30.24,9.24,7.74,1.22,0.208,0.305,0.01,0.052840601762291,0.614741174146556,0.028,0.039,0.172,0.43,62.2,1.3
인천,2,3,37.47,126.59,연안,2014-04-03,2014,4,3,흐림,9,9.57,0.02,30.29,9.73,11.23,3.12,0.081,0.257,0.019,0.0466256640502252,0.511642321885205,0.008,0.06,0.068,2.05,115,0.3
인천,2,3,37.47,126.59,연안,2014-02-05,2014,2,5,맑음,12.4,2.38,0.01,30.48,8.36,11.82,2.82,0.189,0.259,0.012,0.0510986259928904,0.528652904355063,0.033,0.088,0.36,0.54,116.25,0.1
인천,2,3,37.47,126.59,연안,2013-12-06,2013,12,6,-,12.2,8.74,0.17,29.32,6.31,8.8,2.4,0.167,0.327,0.009,0.0537059734971263,0.508483629659581,0.043,0.095,0.51,0.37,76.6,0.3
인천,2,3,37.47,126.59,연안,2013-10-07,2013,10,7,-,14,21.91,0.05,28.3,8.83,7.49,1.68,0.07,0.42,0.097,0.0420074822870083,0.551695581610397,0.053,0.073,0.67,0.67,53.6,0.5
인천,2,3,37.47,126.59,연안,2013-08-05,2013,8,5,-,14,24.92,1.03,25.7,8.35,7.42,2.34,0.158,0.187,0.011,0.0526756671373732,0.532599067854106,0.014,0.055,0.332,3.34,19.4,0.8
인천,2,3,37.47,126.59,연안,2013-06-04,2013,6,4,-,13,17.33,0.99,29.94,6.76,7.93,1.39,0.138,0.122,0.014,0.050618767447304,0.534621430219953,0.015,0.034,0.238,2.09,13,1.9
인천,2,3,37.47,126.59,연안,2013-04-03,2013,4,3,-,12,6.56,0.13,29.15,6.2,12.55,3.49,0.056,0.167,0.014,0.0532185602630489,0.52758483487548,0.003,0.048,0.069,11.88,60.6,0.7
인천,2,3,37.47,126.59,연안,2013-02-01,2013,2,1,-,10,0.88,0.02,28.71,8.07,11.85,2.51,0.153,0.102,0.005,0.0530101999011822,0.596236684325486,0.006,0.066,0.16,2.99,88.2,0.2
인천,3,4,37.42,126.57,연안,2022-12-07,2022,12,7,맑음,11,8.98,0.02,29.72,9.73,9.75,1.87,0.079,0.405,0.02,0.052980419464875,0.681195885021816,0.047,0.131,0.587,1.65,50,0.9
인천,3,4,37.42,126.57,연안,2022-10-06,2022,10,6,맑음,18,21.9,0.14,27.35,9.59,9.34,2.02,0.052,0.175,0.033,0.0579970657615922,0.554243320559681,0.025,0.062,0.29,10.27,11.8,2.6
인천,3,4,37.42,126.57,연안,2022-08-03,2022,8,3,"흐림,맑음",12,27.03,0.43,24.93,8.45,6.83,1.83,0.196,0.379,0.018,0.0561338754999451,0.595257658490275,0.051,0.124,0.804,1.03,12.4,1.4
인천,3,4,37.42,126.57,연안,2022-06-12,2022,6,12,맑음,19,19.89,0.17,30.85,7.43,7.9,1.35,0.077,0.067,0.006,0.0401491039083339,0.633969678639134,0.012,0.047,0.166,4.03,11.2,1.3
인천,3,4,37.42,126.57,연안,2022-04-09,2022,4,9,맑음,14,10.42,0.8,30.51,9.97,10.62,1.16,0.114,0.225,0.009,0.0410006083943881,0.596336360125685,0.008,0.022,0.043,7.6,4.3,2.5
인천,3,4,37.42,126.57,연안,2022-02-08,2022,2,8,맑음,17,2.06,0,31.02,7.07,11.38,1.11,0.1,0.004,0.32,0.041288872694131,0.67582456280402,0.027,0.098,0.47,29.4,1.38,0.8
인천,3,4,37.42,126.57,연안,2021-12-23,2021,12,23,맑음,15,6.8,0.03,30,9.36,10.25,0.9,0.127,0.371,0.009,0.0599522460461594,0.696138359156691,0.04,0.051,0.554,1.58,23.4,0.4
인천,3,4,37.42,126.57,연안,2021-10-12,2021,10,12,맑음,14,22.3,0,29.19,7,6.93,1.26,0.129,0.162,0.027,0.0503722957777791,0.541673897312993,0.051,0.057,0.513,1.59,37,0.8
인천,3,4,37.42,126.57,연안,2021-08-06,2021,8,6,흐림,17,26.85,0.42,29.91,6.74,8.66,1.38,0.043,0.099,0.015,0.0579960385826416,0.55066832134112,0.034,0.07,0.802,14.8,15.6,1.1
인천,3,4,37.42,126.57,연안,2021-06-08,2021,6,8,맑음,15,18.62,0.94,28.19,9.89,8.04,1.66,0.187,0.258,0.025,0.0444320337963291,0.507889861050093,0.035,0.038,0.443,4.2,13.4,0.8
인천,3,4,37.42,126.57,연안,2021-04-01,2021,4,1,맑음,15,8.41,0.1,30.05,6.34,10.11,1.5,0.073,0.186,0.007,0.0572199566592462,0.62069554510703,0.01,0.028,0.065,5.77,54.6,0.6
인천,3,4,37.42,126.57,연안,2021-02-09,2021,2,9,맑음,17,2.35,0.01,30.34,9.67,11.76,0.91,0.092,0.282,0.005,0.0532600075448863,0.500859021554856,0.032,0.051,0.519,2.32,26.2,0.7
인천,3,4,37.42,126.57,연안,2020-12-28,2020,12,28,맑음,11,6.05,0.03,30.19,9.12,10.3,1.04,0.094,0.197,0.009,0.0440354535658844,0.623324785909774,0.04,0.062,0.556,1.78,17,1.9
인천,3,4,37.42,126.57,연안,2020-10-08,2020,10,8,맑음,13,20.66,0,27.58,8.53,7.42,1.81,0.11,0.137,0.016,0.0574964672210626,0.580839025231612,0.032,0.053,0.25,5.4,15.8,1.8
인천,3,4,37.42,126.57,연안,2020-08-05,2020,8,5,흐림,11,23.69,0.03,20.95,9.74,6.28,2.28,0.262,0.666,0.047,0.0426095274579711,0.666349622990455,0.055,0.093,1.465,0.98,25.8,0.4
인천,3,4,37.42,126.57,연안,2020-06-09,2020,6,9,맑음,13,20.14,0.29,30.09,7.32,7.63,1.07,0.09,0.213,0.009,0.042754796508234,0.510144845411611,0.023,0.049,0.162,5.13,103,0.9
인천,3,4,37.42,126.57,연안,2020-04-07,2020,4,7,맑음,9,10.13,0.02,30.06,10.09,9.68,1.94,0.035,0.301,0.009,0.0437208522879519,0.671374236284056,0.011,0.033,0.036,13.75,76.2,0.6
인천,3,4,37.42,126.57,연안,2020-02-06,2020,2,6,맑음,14,4.71,0.4,30.18,7.64,10.89,1.54,0.105,0.376,0.009,0.0502743433765136,0.587766871838475,0.031,0.049,0.478,3.07,53,1.5
인천,3,4,37.42,126.57,연안,2019-12-09,2019,12,9,흐림,14,8.33,0.1,30.35,6.96,9.41,1.39,0.148,0.282,0.014,0.0442069112486206,0.611348869677804,0.042,0.057,0.436,1.48,17.8,0.5
인천,3,4,37.42,126.57,연안,2019-10-09,2019,10,9,맑음,13,22.04,0.37,28.82,6.57,7.97,2.13,0.108,0.276,0.081,0.0573331956402399,0.523527406853858,0.043,0.071,0.453,4.23,7.6,2
인천,3,4,37.42,126.57,연안,2019-08-01,2019,8,1,흐림,15,25.53,0.15,30,8.97,6.27,1.37,0.276,0.217,0.029,0.0475649492186494,0.552151523704462,0.06,0.078,0.905,1.16,22,1.1
인천,3,4,37.42,126.57,연안,2019-06-11,2019,6,11,맑음,13,18.7,0.34,30.69,8.72,7.84,2.37,0.096,0.096,0.007,0.0585092132422142,0.644691466671016,0.019,0.04,0.207,2.19,6.4,2.5
인천,3,4,37.42,126.57,연안,2019-04-09,2019,4,9,흐림,9,8.84,0.01,30.54,7.97,10.84,2.56,0.055,0.144,0.018,0.0500024576880969,0.698421959590545,0.002,0.041,0.008,13.75,24.2,1.8
인천,3,4,37.42,126.57,연안,2019-02-12,2019,2,12,맑음,14,2.13,0.09,31.02,9.45,11.06,1.51,0.078,0.305,0.005,0.0500787165318616,0.540893895885005,0.03,0.052,0.459,2.47,20,1
인천,3,4,37.42,126.57,연안,2018-12-10,2018,12,10,맑음,14,7.46,0.17,29.72,9.99,9.82,1.55,0.109,0.41,0.014,0.0451386536867358,0.5848443672427,0.046,0.076,0.567,1.31,33.2,0.7
인천,3,4,37.42,126.57,연안,2018-10-03,2018,10,3,맑음,12,21.44,0.09,28.92,8.3,9.6,2.28,0.036,0.267,0.033,0.057334867909085,0.534386960345388,0.029,0.059,0.121,11.07,18,2.7
인천,3,4,37.42,126.57,연안,2018-08-01,2018,8,1,맑음,11,26.93,0.29,28.58,8.95,10.74,1.72,0.046,0.143,0.01,0.0545702045108192,0.676289668023542,0.035,0.039,0.239,1.51,19.2,2.6
인천,3,4,37.42,126.57,연안,2018-06-04,2018,6,4,흐림,13,18.13,0.02,28.62,9.9,8.96,2.16,0.106,0.404,0.015,0.059536853141617,0.515944716108141,0.022,0.062,0.281,4.2,11.4,1.6
인천,3,4,37.42,126.57,연안,2018-04-04,2018,4,4,흐림,10,7.58,0.38,30.96,6.47,11.84,1.99,0.055,0.078,0.007,0.0429921296448447,0.62314066144646,0.003,0.032,0.02,5.2,12.4,1
인천,3,4,37.42,126.57,연안,2018-02-05,2018,2,5,맑음,10,-0.49,0.02,30.74,9.77,11.7,1.97,0.237,0.37,0.011,0.040174588158261,0.536401691454442,0.035,0.08,0.534,1.01,102.2,0.4
인천,3,4,37.42,126.57,연안,2017-10-12,2017,10,12,흐림,13,20.61,0.13,29.08,9.25,7.46,1.48,0.165,0.193,0.011,0.0429868191643618,0.583393393866129,0.051,0.081,0.38,1.48,61.8,0.9
인천,3,4,37.42,126.57,연안,2017-08-03,2017,8,3,맑음,17,26.21,1.88,26.59,7.13,7.41,1.63,0.191,0.393,0.022,0.0513661687192507,0.50098188610334,0.043,0.044,0.891,3.91,37,1.6
인천,3,4,37.42,126.57,연안,2017-06-10,2017,6,10,맑음,13,20.13,0.55,30.86,9.02,7.77,1.08,0.207,0.171,0.009,0.041624841208104,0.665307121911557,0.01,0.032,0.349,0.74,6.6,1
인천,3,4,37.42,126.57,연안,2017-04-04,2017,4,4,맑음,14,9.02,0.69,31.06,6.98,12.43,1.21,0.026,0.226,0.013,0.0402725614537485,0.633905011881982,0.005,0.035,0.009,9.65,14.2,1
인천,3,4,37.42,126.57,연안,2017-02-16,2017,2,16,흐림,17,2.27,0.13,31.33,6.35,11.32,1.41,0.128,0.323,0.006,0.0426753780362196,0.686277062286929,0.034,0.06,0.577,2.64,58.33,0.3
인천,3,4,37.42,126.57,연안,2016-12-10,2016,12,10,맑음,18,8.68,0,31.74,6.35,10.09,1.12,0.051,0.279,0.006,0.0421155882696621,0.609185488662699,0.039,0.064,0.584,0.91,38,1
인천,3,4,37.42,126.57,연안,2016-10-05,2016,10,5,맑음,14,23.36,0.18,30.35,9.33,7.06,2.06,0.118,0.233,0.071,0.0484974860982038,0.516528913516565,0.054,0.082,0.582,1.31,31,1
인천,3,4,37.42,126.57,연안,2016-08-02,2016,8,2,흐림,19,25.44,0.41,29.48,9.44,7.77,1.54,0.152,0.238,0.013,0.057665569416713,0.696089454302142,0.037,0.052,0.471,0.6,59.6,1.2
인천,3,4,37.42,126.57,연안,2016-06-07,2016,6,7,맑음,13,19.59,0.07,26.46,6.33,8.45,2.05,0.078,0.259,0.009,0.0441136404010467,0.665509686383751,0.017,0.047,0.146,1.66,73,1
인천,3,4,37.42,126.57,연안,2016-04-04,2016,4,4,맑음,19,8.44,0.31,31.35,8.79,12.33,2.24,0.015,0.205,0.013,0.0554898467450403,0.588822100190622,0.005,0.039,0.035,8.8,19.4,0.7
인천,3,4,37.42,126.57,연안,2016-02-17,2016,2,17,맑음,19,2.94,0.08,31.64,9.32,11.65,1.67,0.078,0.25,0.006,0.0577964308136143,0.598367764022542,0.031,0.057,0.536,0.3,42,0.3
인천,3,4,37.42,126.57,연안,2015-12-08,2015,12,8,맑음,15,8.77,0.11,28.91,9.61,9.46,1.45,0.139,0.357,0.013,0.0469153052591719,0.684777740579739,0.048,0.053,0.627,0.15,42.8,0.4
인천,3,4,37.42,126.57,연안,2015-10-05,2015,10,5,맑음,14.4,21.42,0.07,30.67,7,7.58,2.02,0.205,0.179,0.019,0.0433509918604977,0.668084767795662,0.047,0.067,0.399,0.66,22.2,0.8
인천,3,4,37.42,126.57,연안,2015-08-05,2015,8,5,흐림,12,26.08,0.08,28.75,8.34,7.02,2.77,0.203,0.31,0.03,0.053468540373724,0.584235812810569,0.049,0.115,0.65,1,107.67,0.2
인천,3,4,37.42,126.57,연안,2015-06-02,2015,6,2,맑음,19,18.15,0.25,31.25,6.55,8.99,1.92,0.054,0.153,0.009,0.0568871505535208,0.528576304664046,0.009,0.036,0.069,0.98,34.6,1.2
인천,3,4,37.42,126.57,연안,2015-04-01,2015,4,1,맑음,17,7.68,0.11,31.43,6.57,12.61,2.5,0.011,0.187,0.014,0.0525118701928295,0.575774069308793,0.005,0.035,0.006,12.25,20.4,1.1
인천,3,4,37.42,126.57,연안,2015-02-02,2015,2,2,맑음,19,2.88,0.05,31.72,8.96,11.76,2.19,0.074,0.189,0.006,0.0597925635171123,0.671753419532027,0.031,0.054,0.397,0.18,48,0.4
인천,3,4,37.42,126.57,연안,2014-12-06,2014,12,6,맑음,17,7.6,0.16,31.4,8.2,10.35,2.29,0.092,0.15,0.015,0.0581198579003103,0.543826925377544,0.033,0.073,0.337,1,73.2,0.4
인천,3,4,37.42,126.57,연안,2014-10-10,2014,10,10,개임,18,21.12,0,30.63,9.72,8.49,2.19,0.065,0.219,0.072,0.0498050556774251,0.693112951742425,0.038,0.062,0.289,2.14,67,0.5
인천,3,4,37.42,126.57,연안,2014-08-02,2014,8,2,맑음,16,25.96,0.59,29.42,9.88,6.55,1.67,0.194,0.124,0.022,0.0555563255515881,0.503790431400043,0.044,0.047,0.573,0.96,27.4,1.7
인천,3,4,37.42,126.57,연안,2014-06-09,2014,6,9,맑음,18,19.07,0.26,30.6,6.85,8.46,0.99,0.091,0.23,0.008,0.0530909824208356,0.654033054195739,0.018,0.03,0.17,1.52,29.2,1.5
인천,3,4,37.42,126.57,연안,2014-04-03,2014,4,3,흐림,12.8,9.67,0.17,30.22,8.5,10.92,2.37,0.077,0.389,0.03,0.0577836194471456,0.660516895812862,0.012,0.056,0.111,5.66,95,0.4
인천,3,4,37.42,126.57,연안,2014-02-05,2014,2,5,맑음,14.3,2.17,0.08,30.65,7.82,11.46,2.42,0.175,0.28,0.011,0.0465304287220351,0.538765112482442,0.036,0.084,0.483,0.67,82,0.1
인천,3,4,37.42,126.57,연안,2013-12-06,2013,12,6,-,11.6,8.58,0.05,29.14,7.55,9.04,0.96,0.133,0.281,0.009,0.0478007932915352,0.559205072535673,0.035,0.11,0.417,0.2,98.8,0.2
인천,3,4,37.42,126.57,연안,2013-10-07,2013,10,7,-,20,21.58,0.04,29.05,6.37,6.81,1.44,0.029,0.173,0.042,0.0444183968775906,0.627677086853094,0.022,0.068,0.306,0.85,46.4,0.6
인천,3,4,37.42,126.57,연안,2013-08-07,2013,8,7,-,13,24.62,0.26,25.4,9.83,7.06,2.06,0.193,0.217,0.012,0.0556801271461882,0.640178980380391,0.02,0.051,0.369,1.29,19,0.7
인천,3,4,37.42,126.57,연안,2013-06-04,2013,6,4,-,18,16.96,1.3,29.63,10.02,8.36,1.75,0.079,0.104,0.011,0.0509851228143089,0.608266562092761,0.01,0.034,0.186,3.31,16,2
인천,3,4,37.42,126.57,연안,2013-04-03,2013,4,3,-,16,6.59,0.53,29.4,10.09,14.01,3.26,0.038,0.152,0.013,0.040421229803469,0.669683561460292,0.002,0.043,0.074,9.72,28,0.8
인천,3,4,37.42,126.57,연안,2013-02-01,2013,2,1,-,14,0.74,0.11,28.5,9.74,11.37,1.75,0.214,0.261,0.01,0.0597132289945148,0.680719909839679,0.018,0.068,0.38,1.6,41.2,0.3
인천,9,10,37.4022222222222,126.248333333333,연안,2015-12-09,2015,12,9,맑음,15,9.86,0.09,31.04,6.61,9.92,1.29,0.019,0.234,0.004,0.0413034409820102,0.584614162619991,0.032,0.035,0.555,0.4,46.8,0.4
인천,9,10,37.4022222222222,126.248333333333,연안,2015-10-06,2015,10,6,맑음,16.8,21.8,0.12,31.6,8.44,8.05,1.67,0.124,0.037,0.013,0.0506586694088765,0.676113746013388,0.017,0.031,0.144,0.74,21.4,2
인천,9,10,37.4022222222222,126.248333333333,연안,2015-08-06,2015,8,6,맑음,16,23.46,0.77,31.27,9.91,7.91,1.74,0.047,0.093,0.016,0.0438460682402365,0.61036847739282,0.018,0.037,0.27,0.78,31,1.9
인천,9,10,37.4022222222222,126.248333333333,연안,2015-06-03,2015,6,3,맑음,13,16.99,0.66,31.26,9.52,9.71,1.61,0.026,0.142,0.006,0.0549992019427009,0.523926719235552,0.009,0.014,0.05,0.92,18.4,1.5
인천,9,10,37.4022222222222,126.248333333333,연안,2015-04-01,2015,4,1,맑음,17,6.26,0.16,31.72,8.86,12.16,1.35,0.021,0.207,0.009,0.0520661917305551,0.502099307043418,0.022,0.052,0.251,1.75,54.2,0.7
인천,9,10,37.4022222222222,126.248333333333,연안,2015-02-03,2015,2,3,맑음,12.2,2.79,0.07,31.63,6.13,11.8,2.54,0.067,0.186,0.005,0.051179879528936,0.551159455563519,0.027,0.083,0.386,0.31,100,0.3
인천,9,10,37.4022222222222,126.248333333333,연안,2013-12-05,2013,12,5,-,12.2,9.18,0.01,30.36,9.43,9.13,1.9,0.066,0.208,0.004,0.056959490722511,0.526548303130321,0.025,0.059,0.322,0.32,74.6,0.2
인천,9,10,37.4022222222222,126.248333333333,연안,2013-10-09,2013,10,9,-,14,21.2,0.06,29.89,7.84,7.11,1.84,0.023,0.12,0.005,0.0531899664760567,0.679481399901568,0.018,0.054,0.239,0.52,60.8,0.5
인천,9,10,37.4022222222222,126.248333333333,연안,2013-08-06,2013,8,6,-,13,23.52,0.29,26.2,6.28,7.6,1.67,0.086,0.242,0.014,0.0419883647956885,0.558641246656374,0.014,0.031,0.366,3.61,13,1.3
인천,9,10,37.4022222222222,126.248333333333,연안,2013-06-05,2013,6,5,-,15,14.54,0.38,30.27,9.51,9.16,1.03,0.026,0.054,0.004,0.0413948596525006,0.697495083541337,0.005,0.015,0.097,0.14,8.8,2.8
인천,9,10,37.4022222222222,126.248333333333,연안,2013-04-04,2013,4,4,-,18,5.54,0.5,30.61,8.47,11.57,1.55,0.037,0.186,0.005,0.0499599455506541,0.670854425314868,0.018,0.029,0.313,1.17,38.4,1
인천,9,10,37.4022222222222,126.248333333333,연안,2013-02-01,2013,2,1,-,12,1.18,0.05,30.11,6.63,11.75,2.64,0.084,0.227,0.004,0.0409672482148744,0.55415711710923,0.023,0.096,0.437,0.87,156.67,0.2
인천,10,7,37.38,126.446666666667,굴,2019-12-08,2019,12,8,맑음,25,9.76,0.86,31.43,8.38,9.17,1.75,0.025,0.168,0.013,0.0580634522601031,0.514196217476702,0.029,0.047,0.338,1.17,30.6,2.3
